accession,name,ftp_path
GCA_013623725.1,GCA_013623725.1 Fusarium robinianum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/623/725/GCA_013623725.1_ASM1362372v1
GCA_030557565.1,GCA_030557565.1 Tetrapisispora arboricola,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/557/565/GCA_030557565.1_ASM3055756v1
GCA_018360055.1,GCA_018360055.1 Claviceps monticola,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/360/055/GCA_018360055.1_CSU_CCC1483_v1
GCA_030564365.1,GCA_030564365.1 Blastobotrys arbuscula,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/564/365/GCA_030564365.1_ASM3056436v1
GCA_024340505.1,GCA_024340505.1 Tolypocladium nubicola,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/340/505/GCA_024340505.1_ASM2434050v1
GCA_004016085.1,GCA_004016085.1 Claviceps quebecensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/016/085/GCA_004016085.1_ASM401608v1
GCA_017140155.1,GCA_017140155.1 Fusarium devonianum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/140/155/GCA_017140155.1_ASM1714015v1
GCA_003719405.1,GCA_003719405.1 Aspergillus incahuasiensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/719/405/GCA_003719405.1_ASM371940v1
GCA_030558265.1,GCA_030558265.1 [Candida] pseudocylindracea,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/558/265/GCA_030558265.1_ASM3055826v1
GCA_013184455.1,GCA_013184455.1 Fusarium continuum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/184/455/GCA_013184455.1_ASM1318445v1
GCA_030578735.1,GCA_030578735.1 Metschnikowia noctiluminum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/578/735/GCA_030578735.1_ASM3057873v1
GCA_003589665.1,GCA_003589665.1 Aspergillus sclerotialis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/589/665/GCA_003589665.1_phiScl_1.0
GCA_030462905.1,GCA_030462905.1 Jamesozyma gamospora,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/462/905/GCA_030462905.1_ASM3046290v1
GCA_000733645.1,GCA_000733645.1 Beauveria rudraprayagi,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/733/645/GCA_000733645.1_Beauveria_rudraprayagi_MTCC_8017_genome
GCA_030567175.1,GCA_030567175.1 Cyberlindnera lachancei,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/567/175/GCA_030567175.1_ASM3056717v1
GCA_030569275.1,GCA_030569275.1 [Candida] sanyiensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/569/275/GCA_030569275.1_ASM3056927v1
GCA_027575765.1,GCA_027575765.1 Tieghemiomyces parasiticus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/575/765/GCA_027575765.1_UCR_TipaRSA861_1.0
GCA_030582955.1,GCA_030582955.1 Osmozyma tolerans,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/582/955/GCA_030582955.1_ASM3058295v1
GCA_038092915.1,GCA_038092915.1 Boletus pseudopeckii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/092/915/GCA_038092915.1_MICH10028-Boletus-pseudopeckii
GCA_030579215.1,GCA_030579215.1 Maudiozyma pseudohumilis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/579/215/GCA_030579215.1_ASM3057921v1
GCA_038091575.1,GCA_038091575.1 Leccinum subgranulosum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/091/575/GCA_038091575.1_MICH11284-Leccinum-subgranulosum
GCA_038382365.1,GCA_038382365.1 Ceratocystis costaricensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/382/365/GCA_038382365.1_ASM3838236v1
GCA_030579935.1,GCA_030579935.1 Ambrosiozyma cicatricosa,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/579/935/GCA_030579935.1_ASM3057993v1
GCA_030564725.1,GCA_030564725.1 [Candida] sophiae-reginae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/564/725/GCA_030564725.1_ASM3056472v1
GCA_030582855.1,GCA_030582855.1 [Candida] lyxosophila,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/582/855/GCA_030582855.1_ASM3058285v1
GCA_030462915.1,GCA_030462915.1 Cyberlindnera meyerae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/462/915/GCA_030462915.1_ASM3046291v1
GCA_000787465.1,GCA_000787465.1 Thermomucor indicae-seudaticae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/787/465/GCA_000787465.1_ASM78746v1
GCA_004016155.1,GCA_004016155.1 Claviceps bavariensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/016/155/GCA_004016155.1_ASM401615v1
GCA_002794465.1,GCA_002794465.1 Paramicrosporidium saccamoebae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/794/465/GCA_002794465.1_KSL3_v6
GCA_036785755.1,GCA_036785755.1 Colletotrichum ledebouriae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/785/755/GCA_036785755.1_ASM3678575v1
GCA_030563985.1,GCA_030563985.1 Geotrichum restrictum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/563/985/GCA_030563985.1_ASM3056398v1
GCA_003708425.3,GCA_003708425.3 Jamesozyma rosinii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/708/425/GCA_003708425.3_ASM370842v3
GCA_030556455.1,GCA_030556455.1 Metschnikowia pimensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/556/455/GCA_030556455.1_ASM3055645v1
GCA_012184295.1,GCA_012184295.1 Dactylella cylindrospora,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/184/295/GCA_012184295.1_ASM1218429v1
GCA_027579115.1,GCA_027579115.1 Coemansia javaensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/579/115/GCA_027579115.1_UCR_CojaNBRC105414_1.0
GCA_030569995.1,GCA_030569995.1 Lachancea cidri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/569/995/GCA_030569995.1_ASM3056999v1
GCA_030573245.1,GCA_030573245.1 Ascobotryozyma americana,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/573/245/GCA_030573245.1_ASM3057324v1
GCA_033296695.1,GCA_033296695.1 Staphylotrichum tortipilum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/296/695/GCA_033296695.1_Stalo1
GCA_042082265.1,GCA_042082265.1 Nothophytophthora amphigynosa,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/082/265/GCA_042082265.1_TL_BD268
GCA_030582435.1,GCA_030582435.1 Wickerhamomyces onychis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/582/435/GCA_030582435.1_ASM3058243v1
GCA_041956515.1,GCA_041956515.1 Thermothelomyces hinnuleus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/956/515/GCA_041956515.1_Thehi1
GCA_030572875.1,GCA_030572875.1 Wickerhamomyces kurtzmanii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/572/875/GCA_030572875.1_ASM3057287v1
GCA_041956445.1,GCA_041956445.1 Thermothelomyces myriococcoides,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/956/445/GCA_041956445.1_Themy1
GCA_018344475.1,GCA_018344475.1 [Candida] silvatica,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/344/475/GCA_018344475.1_ASM1834447v1
GCA_030564525.1,GCA_030564525.1 [Candida] berthetii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/564/525/GCA_030564525.1_ASM3056452v1
GCA_030582575.1,GCA_030582575.1 Candida buenavistaensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/582/575/GCA_030582575.1_ASM3058257v1
GCA_038407155.1,GCA_038407155.1 Ceratocystis tiliae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/407/155/GCA_038407155.1_ASM3840715v1
GCA_030570535.1,GCA_030570535.1 Starmera pachycereana,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/570/535/GCA_030570535.1_ASM3057053v1
GCA_031124825.1,GCA_031124825.1 Saccharomycopsis vini,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/124/825/GCA_031124825.1_ASM3112482v1
GCA_030558815.1,GCA_030558815.1 Blastobotrys malaysiensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/558/815/GCA_030558815.1_ASM3055881v1
GCA_038093155.1,GCA_038093155.1 Boletus huronensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/093/155/GCA_038093155.1_MICH10014-Boletus-huronensis
GCA_030407195.1,GCA_030407195.1 [Candida] tunisiensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/407/195/GCA_030407195.1_ASM3040719v1
GCA_038093095.1,GCA_038093095.1 Boletus insuetus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/093/095/GCA_038093095.1_MICH10017-Boletus-insuetus
GCA_030557105.1,GCA_030557105.1 Candida frijolesensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/557/105/GCA_030557105.1_ASM3055710v1
GCA_023336395.1,GCA_023336395.1 Elongisporangium dimorphum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/336/395/GCA_023336395.1_ASM2333639v1
GCA_042082345.1,GCA_042082345.1 Phytophthora elongata,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/082/345/GCA_042082345.1_TL_TJ0305
GCA_030564235.1,GCA_030564235.1 Blastobotrys elegans,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/564/235/GCA_030564235.1_ASM3056423v1
GCA_012978555.1,GCA_012978555.1 Fusarium drepaniforme,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/978/555/GCA_012978555.1_ASM1297855v1
GCA_023335895.1,GCA_023335895.1 Pythium rishiriense,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/335/895/GCA_023335895.1_ASM2333589v1
GCA_030574595.1,GCA_030574595.1 Wickerhamomyces chambardii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/574/595/GCA_030574595.1_ASM3057459v1
GCA_003719415.1,GCA_003719415.1 Aspergillus olivimuriae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/719/415/GCA_003719415.1_ASM371941v1
GCA_030571535.1,GCA_030571535.1 Monosporozyma solicola,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/571/535/GCA_030571535.1_ASM3057153v1
GCA_030579015.1,GCA_030579015.1 Candida blackwelliae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/579/015/GCA_030579015.1_ASM3057901v1
GCA_030572615.1,GCA_030572615.1 Metschnikowia lachancei,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/572/615/GCA_030572615.1_ASM3057261v1
GCA_943704415.1,GCA_943704415.1 Parvularia atlantis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/943/704/415/GCA_943704415.1_Parvularia_atlantis_v1
GCA_023335925.1,GCA_023335925.1 Pythium phragmitis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/335/925/GCA_023335925.1_ASM2333592v1
GCA_018873745.1,GCA_018873745.1 Phytophthora aleatoria,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/873/745/GCA_018873745.1_NZ4037v1
GCA_023333705.1,GCA_023333705.1 Globisporangium viniferum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/333/705/GCA_023333705.1_ASM2333370v1
GCA_030556465.1,GCA_030556465.1 Metschnikowia picachoensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/556/465/GCA_030556465.1_ASM3055646v1
GCA_038092775.1,GCA_038092775.1 Boletus rubescentipes,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/092/775/GCA_038092775.1_MICH10036-Boletus-rubescentipes
GCA_041956415.1,GCA_041956415.1 Chaetomium olivicolor,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/956/415/GCA_041956415.1_Chaol1
GCA_013184375.1,GCA_013184375.1 Fusarium newnesense,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/184/375/GCA_013184375.1_ASM1318437v1
GCA_030581935.1,GCA_030581935.1 Metschnikowia corniflorae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/581/935/GCA_030581935.1_ASM3058193v1
GCA_023337755.1,GCA_023337755.1 Pythium aristosporum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/337/755/GCA_023337755.1_ASM2333775v1
GCA_030570855.1,GCA_030570855.1 [Candida] digboiensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/570/855/GCA_030570855.1_ASM3057085v1
GCA_001969505.1,GCA_001969505.1 Zancudomyces culisetae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/969/505/GCA_001969505.1_ASM196950v1
GCA_030582275.1,GCA_030582275.1 Wickerhamomyces pijperi,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/582/275/GCA_030582275.1_ASM3058227v1
GCA_023334315.1,GCA_023334315.1 Globisporangium alternatum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/315/GCA_023334315.1_ASM2333431v1
GCA_037042815.1,GCA_037042815.1 Ceratobasidium papillatum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/042/815/GCA_037042815.1_FABI_CPap_1.1
GCA_004016105.1,GCA_004016105.1 Claviceps occidentalis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/016/105/GCA_004016105.1_ASM401610v1
GCA_005059865.1,GCA_005059865.1 Friedmanniomyces simplex,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/059/865/GCA_005059865.1_ASM505986v1
GCA_023334245.1,GCA_023334245.1 Globisporangium cederbergense,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/245/GCA_023334245.1_ASM2333424v1
GCA_003708925.3,GCA_003708925.3 Kazachstania martiniae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/708/925/GCA_003708925.3_ASM370892v3
GCA_023338065.1,GCA_023338065.1 Phytopythium montanum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/338/065/GCA_023338065.1_ASM2333806v1
GCA_003708545.1,GCA_003708545.1 Maudiozyma turicensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/708/545/GCA_003708545.1_ASM370854v1
GCA_030565325.1,GCA_030565325.1 Candida coleopterorum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/565/325/GCA_030565325.1_ASM3056532v1
GCA_030267785.1,GCA_030267785.1 Phytophthora fragariaefolia,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/267/785/GCA_030267785.1_ASM3026778v1
GCA_023333845.1,GCA_023333845.1 Globisporangium polare,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/333/845/GCA_023333845.1_ASM2333384v1
GCA_038090915.1,GCA_038090915.1 Boletus eberwhitei,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/090/915/GCA_038090915.1_MICH4997-Boletus-eberwhitei
GCA_030570875.1,GCA_030570875.1 Citeromyces matritensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/570/875/GCA_030570875.1_ASM3057087v1
GCA_038092875.1,GCA_038092875.1 Lanmaoa pseudosensibilis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/092/875/GCA_038092875.1_MICH10030-Boletus-pseudosensibilis
GCA_030570675.1,GCA_030570675.1 Myxozyma neglecta,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/570/675/GCA_030570675.1_ASM3057067v1
GCA_030674755.1,GCA_030674755.1 Metschnikowia henanensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/674/755/GCA_030674755.1_ASM3067475v1
GCA_008711595.1,GCA_008711595.1 Fusarium xyrophilum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/711/595/GCA_008711595.1_ASM871159v1
GCA_023337805.1,GCA_023337805.1 Globisporangium barbulae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/337/805/GCA_023337805.1_ASM2333780v1
GCA_023334305.1,GCA_023334305.1 Globisporangium canariense,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/305/GCA_023334305.1_ASM2333430v1
GCA_023338175.1,GCA_023338175.1 Phytopythium delawarense,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/338/175/GCA_023338175.1_ASM2333817v1
GCA_038093375.1,GCA_038093375.1 Xerocomus brunneocitrinus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/093/375/GCA_038093375.1_MICH10005-Boletus-brunneocitrinus
GCA_030557765.1,GCA_030557765.1 [Candida] saitoana,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/557/765/GCA_030557765.1_ASM3055776v1
GCA_030555755.1,GCA_030555755.1 Wickerhamiella kazuoi,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/555/755/GCA_030555755.1_ASM3055575v1
GCA_024243835.1,GCA_024243835.1 Enteropsectra breve,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/243/835/GCA_024243835.1_ebre_JUm2551
GCA_041956715.1,GCA_041956715.1 Thermoascus thermophilus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/956/715/GCA_041956715.1_Theth1
GCA_038091455.1,GCA_038091455.1 Leccinum uliginosum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/091/455/GCA_038091455.1_MICH11291-Leccinum-uliginosum
GCA_023333825.1,GCA_023333825.1 Globisporangium radiosum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/333/825/GCA_023333825.1_ASM2333382v1
GCA_023334055.1,GCA_023334055.1 Globisporangium ornacarpum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/055/GCA_023334055.1_ASM2333405v1
GCA_023334105.1,GCA_023334105.1 Globisporangium nodosum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/105/GCA_023334105.1_ASM2333410v1
GCA_005059845.1,GCA_005059845.1 Cryomyces minteri,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/059/845/GCA_005059845.1_ASM505984v1
GCA_023334135.1,GCA_023334135.1 Globisporangium erinaceum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/135/GCA_023334135.1_ASM2333413v1
GCA_030571515.1,GCA_030571515.1 Monosporozyma aquatica,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/571/515/GCA_030571515.1_ASM3057151v1
GCA_038090735.1,GCA_038090735.1 Xerocomellus amylosporus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/090/735/GCA_038090735.1_MICH5365-Porphyrellus-amylosporus
GCA_000826855.1,GCA_000826855.1 Basidioascus undulatus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/826/855/GCA_000826855.1_BASUN5
GCA_023334215.1,GCA_023334215.1 Globisporangium cystogenes,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/215/GCA_023334215.1_ASM2333421v1
GCA_023336285.1,GCA_023336285.1 Pythium grandisporangium,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/336/285/GCA_023336285.1_ASM2333628v1
GCA_038091315.1,GCA_038091315.1 Porphyrellus cyaneotinctus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/091/315/GCA_038091315.1_MICH12342-Tylopilus-cyaneotinctus
GCA_038091855.1,GCA_038091855.1 Leccinellum luteum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/091/855/GCA_038091855.1_MICH11267-Leccinum-luteum
GCA_025773925.1,GCA_025773925.1 Cryptomyrus ogoouensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/773/925/GCA_025773925.1_ASM2577392v1
GCA_023337575.1,GCA_023337575.1 Pythium chondricola,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/337/575/GCA_023337575.1_ASM2333757v1
GCA_023333795.1,GCA_023333795.1 Globisporangium rhizosaccharum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/333/795/GCA_023333795.1_ASM2333379v1
GCA_023333885.1,GCA_023333885.1 Globisporangium parvum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/333/885/GCA_023333885.1_ASM2333388v1
GCA_023333755.1,GCA_023333755.1 Globisporangium uncinulatum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/333/755/GCA_023333755.1_ASM2333375v1
GCA_023333695.1,GCA_023333695.1 Globisporangium yorkense,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/333/695/GCA_023333695.1_ASM2333369v1
GCA_042082885.1,GCA_042082885.1 Phytophthora ornamentata,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/082/885/GCA_042082885.1_TL_TJ0244
GCA_030564145.1,GCA_030564145.1 [Candida] takata,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/564/145/GCA_030564145.1_ASM3056414v1
GCA_023334195.1,GCA_023334195.1 Globisporangium emineosum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/195/GCA_023334195.1_ASM2333419v1
GCA_030563125.1,GCA_030563125.1 Metschnikowia laotica,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/563/125/GCA_030563125.1_ASM3056312v1
GCA_034509035.1,GCA_034509035.1 Saxispiralis lemnorum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/509/035/GCA_034509035.1_ASM3450903v1
GCA_023334075.1,GCA_023334075.1 Globisporangium nunn,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/334/075/GCA_023334075.1_ASM2333407v1
GCA_030570475.1,GCA_030570475.1 [Candida] dendrica,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/570/475/GCA_030570475.1_ASM3057047v1
GCA_038091395.1,GCA_038091395.1 Leccinum rimulosum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/091/395/GCA_038091395.1_MICH11316-Leccinum-rimulosum
GCA_038090855.1,GCA_038090855.1 Leccinum clavatum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/090/855/GCA_038090855.1_MICH5268-Leccinum-clavatum
GCA_038092555.1,GCA_038092555.1 Boletus subgraveolens,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/092/555/GCA_038092555.1_MICH10053-Boletus-subgraveolens
GCA_001660665.1,GCA_001660665.1 Emergomyces africanus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/660/665/GCA_001660665.1_Emmo_afri_EA111
GCA_023333735.1,GCA_023333735.1 Globisporangium takayamanum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/333/735/GCA_023333735.1_ASM2333373v1
GCA_018985225.1,GCA_018985225.1 Amoeboradix gromovi,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/985/225/GCA_018985225.1_ASM1898522v1
GCA_030567025.1,GCA_030567025.1 Geotrichum europaeum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/567/025/GCA_030567025.1_ASM3056702v1
GCA_023338225.1,GCA_023338225.1 Halophytophthora batemanensis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/338/225/GCA_023338225.1_ASM2333822v1
GCA_030564585.1,GCA_030564585.1 Martiniozyma abietophila,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/564/585/GCA_030564585.1_ASM3056458v1
GCA_013618265.1,GCA_013618265.1 Fusarium albidum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/618/265/GCA_013618265.1_ASM1361826v1
GCA_038091555.1,GCA_038091555.1 Leccinum sublutescens,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/091/555/GCA_038091555.1_MICH11285-Leccinum-sublutescens
GCA_023337775.1,GCA_023337775.1 Pythium aquatile,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/337/775/GCA_023337775.1_ASM2333777v1
GCA_038092335.1,GCA_038092335.1 Boletus vinaceobasis,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/092/335/GCA_038092335.1_MICH10065-Boletus-vinaceobasis
GCA_041956425.1,GCA_041956425.1 Humicola hyalothermophila,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/956/425/GCA_041956425.1_Humhy1
GCA_030463045.1,GCA_030463045.1 Geotrichum macrosporum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/463/045/GCA_030463045.1_ASM3046304v1
GCA_001655755.1,GCA_001655755.1 Spathaspora hagerdaliae,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/655/755/GCA_001655755.1_ASM165575v1
GCA_042082425.1,GCA_042082425.1 Phytophthora flexuosa,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/082/425/GCA_042082425.1_TL_TW78
GCA_027596845.1,GCA_027596845.1 Quaeritorhiza haematococci,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/596/845/GCA_027596845.1_ASM2759684v1
GCA_030561065.1,GCA_030561065.1 Sporopachydermia cereana,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/561/065/GCA_030561065.1_ASM3056106v1
GCA_038091095.1,GCA_038091095.1 Leccinum incarnatum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/091/095/GCA_038091095.1_MICH5295-Leccinum-incarnatum
GCA_038092195.1,GCA_038092195.1 Leccinum barrowsii,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/092/195/GCA_038092195.1_MICH11246-Leccinum-barrowsii
GCA_038092695.1,GCA_038092695.1 Boletus rubropictus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/092/695/GCA_038092695.1_MICH10041-Boletus-rubropictus
GCA_038093115.1,GCA_038093115.1 Boletus flavorubellus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/093/115/GCA_038093115.1_MICH10015-Boletus-flavorubellus
GCA_038092955.1,GCA_038092955.1 Boletus pseudo-olivaceus,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/092/955/GCA_038092955.1_MICH10027-Boletus-pseudo-olivaceus
GCA_038090935.1,GCA_038090935.1 Hortiboletus campestris,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/090/935/GCA_038090935.1_MICH4999-Boletus-campestris
GCA_038092295.1,GCA_038092295.1 Leccinum arenicola,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/092/295/GCA_038092295.1_MICH11237-Leccinum-arenicola
GCA_038091735.1,GCA_038091735.1 Leccinum pellstonianum,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/091/735/GCA_038091735.1_MICH11274-Leccinum-pellstonianum
GCA_011800825.1,GCA_011800825.1 Fonsecaea pugnacius,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/800/825/GCA_011800825.1_ASM1180082v1
